schedule_date,schedule_season,schedule_week,team_home,team_away,stadium,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,game_id,,,,,
09/13/2009,2009,1,GB,CHI,Lambeau Field,GB,-5,47,,80,5,69,21,15,FALSE,FALSE,20090913CHIGB,,,,,
09/13/2009,2009,1,HOU,NYJ,Reliant Stadium,HOU,-4.5,45,DOME,72,0,,7,24,FALSE,FALSE,20090913NYJHOU,,,,,
09/13/2009,2009,1,IND,JAX,Lucas Oil Stadium,IND,-6,45,DOME,72,0,,14,12,FALSE,FALSE,20090913JAXIND,,,,,
09/13/2009,2009,1,NO,DET,Louisiana Superdome,NO,-14,50,DOME,72,0,,45,27,FALSE,FALSE,20090913DETNO,,,,,
09/13/2009,2009,1,NYG,WAS,Giants Stadium,NYG,-6,37,,80,9,70,23,17,FALSE,FALSE,20090913WASNYG,,,,,
09/13/2009,2009,1,SEA,LAR,CenturyLink Field,SEA,-7,41,,74,8,63,28,0,FALSE,FALSE,20090913LARSEA,,,,,
09/13/2009,2009,1,TB,DAL,Raymond James Stadium,DAL,-5,40,,85,9,82,21,34,FALSE,FALSE,20090913DALTB,,,,,
09/14/2009,2009,1,NE,BUF,Gillette Stadium,NE,-13.5,47.5,,73,11,56,25,24,FALSE,FALSE,20090914BUFNE,,,,,
09/14/2009,2009,1,OAK,LAC,Oakland Coliseum,LAC,-10,43,,67,12,81,20,24,FALSE,FALSE,20090914LACOAK,,,,,
09/20/2009,2009,2,ATL,CAR,Georgia Dome,ATL,-5.5,43.5,DOME,72,0,,28,20,FALSE,FALSE,20090920CARATL,,,,,
09/20/2009,2009,2,BUF,TB,Ralph Wilson Stadium,BUF,-4,42,,75,5,,33,20,FALSE,FALSE,20090920TBBUF,,,,,
09/20/2009,2009,2,CHI,PIT,Soldier Field,PIT,-3,38.5,,70,9,66,17,14,FALSE,FALSE,20090920PITCHI,,,,,
09/20/2009,2009,2,DAL,NYG,Cowboys Stadium,DAL,-3,45.5,,88,6,,31,33,FALSE,FALSE,20090920NYGDAL,,,,,
09/20/2009,2009,2,DEN,CLE,Sports Authority Field at Mile High,DEN,-3,38.5,,82,15,,27,6,FALSE,FALSE,20090920CLEDEN,,,,,
09/20/2009,2009,2,DET,MIN,Ford Field,MIN,-10,45,DOME,72,0,,13,27,FALSE,FALSE,20090920MINDET,,,,,
09/20/2009,2009,2,GB,CIN,Lambeau Field,GB,-7.5,42,,68,6,73,24,31,FALSE,FALSE,20090920CINGB,,,,,
09/20/2009,2009,2,JAX,ARI,EverBank Field,JAX,-3,44,,87,9,73,17,31,FALSE,FALSE,20090920ARIJAX,,,,,
09/20/2009,2009,2,KC,OAK,Arrowhead Stadium,KC,-1.5,40,,71,7,64,10,13,FALSE,FALSE,20090920OAKKC,,,,,
09/20/2009,2009,2,NYJ,NE,Giants Stadium,NE,-3.5,45,,68,7,52,16,9,FALSE,FALSE,20090920NENYJ,,,,,
09/20/2009,2009,2,PHI,NO,Lincoln Financial Field,NO,-2.5,46,,69,4,60,22,48,FALSE,FALSE,20090920NOPHI,,,,,
09/20/2009,2009,2,LAC,BAL,Qualcomm Stadium,LAC,-1,41,,81,7,80,26,31,FALSE,FALSE,20090920BALLAC,,,,,
09/20/2009,2009,2,SF,SEA,Candlestick Park,SF,-1,38.5,,68,12,76,23,10,FALSE,FALSE,20090920SEASF,,,,,
09/20/2009,2009,2,TEN,HOU,Nissan Stadium,TEN,-7,40.5,,76,9,86,31,34,FALSE,FALSE,20090920HOUTEN,,,,,
09/20/2009,2009,2,WAS,LAR,FedExField,WAS,-10,37,,68,5,60,9,7,FALSE,FALSE,20090920LARWAS,,,,,
09/21/2009,2009,2,MIA,IND,Sun Life Stadium,IND,-3,41,,85,9,72,23,27,FALSE,FALSE,20090921INDMIA,,,,,
09/27/2009,2009,3,ARI,IND,University of Phoenix Stadium,ARI,-3,49,DOME,72,0,,10,31,FALSE,FALSE,20090927INDARI,,,,,
09/27/2009,2009,3,BAL,CLE,M&T Bank Stadium,BAL,-13.5,38.5,Rain,71,8,87,34,3,FALSE,FALSE,20090927CLEBAL,,,,,
09/27/2009,2009,3,BUF,NO,Ralph Wilson Stadium,NO,-5.5,51.5,,66,11,87,7,27,FALSE,FALSE,20090927NOBUF,,,,,
09/27/2009,2009,3,CIN,PIT,Paul Brown Stadium,PIT,-3.5,37,,63,8,86,23,20,FALSE,FALSE,20090927PITCIN,,,,,
09/27/2009,2009,3,DET,WAS,Ford Field,WAS,-6,39.5,DOME,72,0,,19,14,FALSE,FALSE,20090927WASDET,,,,,
09/27/2009,2009,3,HOU,JAX,Reliant Stadium,HOU,-4.5,47.5,DOME,72,0,,24,31,FALSE,FALSE,20090927JAXHOU,,,,,
09/27/2009,2009,3,MIN,SF,Mall of America Field,MIN,-7,39.5,DOME,72,0,,27,24,FALSE,FALSE,20090927SFMIN,,,,,
09/27/2009,2009,3,NE,ATL,Gillette Stadium,NE,-4.5,45.5,Rain,64,14,84,26,10,FALSE,FALSE,20090927ATLNE,,,,,
09/27/2009,2009,3,NYJ,TEN,Giants Stadium,NYJ,-1,36,Rain | Fog,66,8,85,24,17,FALSE,FALSE,20090927TENNYJ,,,,,
09/27/2009,2009,3,OAK,DEN,Oakland Coliseum,DEN,-2.5,38,,77,6,61,3,23,FALSE,FALSE,20090927DENOAK,,,,,
09/27/2009,2009,3,PHI,KC,Lincoln Financial Field,PHI,-7.5,39,Fog,68,9,88,34,14,FALSE,FALSE,20090927KCPHI,,,,,
09/27/2009,2009,3,LAC,MIA,Qualcomm Stadium,LAC,-5.5,45.5,,78,6,82,23,13,FALSE,FALSE,20090927MIALAC,,,,,
09/27/2009,2009,3,SEA,CHI,CenturyLink Field,CHI,-2.5,37.5,,61,11,62,19,25,FALSE,FALSE,20090927CHISEA,,,,,
09/27/2009,2009,3,LAR,GB,Edward Jones Dome,GB,-6.5,43,DOME,72,0,,17,36,FALSE,FALSE,20090927GBLAR,,,,,
09/27/2009,2009,3,TB,NYG,Raymond James Stadium,NYG,-6.5,46,,89,7,78,0,24,FALSE,FALSE,20090927NYGTB,,,,,
09/28/2009,2009,3,DAL,CAR,Cowboys Stadium,DAL,-8.5,48.5,,81,14,,21,7,FALSE,FALSE,20090928CARDAL,,,,,
10/04/2009,2009,4,CHI,DET,Soldier Field,CHI,-9.5,43,,52,11,76,48,24,FALSE,FALSE,20091004DETCHI,,,,,
10/04/2009,2009,4,CLE,CIN,FirstEnergy Stadium,CIN,-6.5,37.5,,56,12,72,20,23,FALSE,FALSE,20091004CINCLE,,,,,
10/04/2009,2009,4,DEN,DAL,Sports Authority Field at Mile High,DAL,-3,44,,54,12,50,17,10,FALSE,FALSE,20091004DALDEN,,,,,
10/04/2009,2009,4,HOU,OAK,Reliant Stadium,HOU,-8,43,DOME,72,0,,29,6,FALSE,FALSE,20091004OAKHOU,,,,,
10/04/2009,2009,4,IND,SEA,Lucas Oil Stadium,IND,-10.5,43.5,DOME,72,0,,34,17,FALSE,FALSE,20091004SEAIND,,,,,
10/04/2009,2009,4,JAX,TEN,EverBank Field,TEN,-3.5,42,,82,7,72,37,17,FALSE,FALSE,20091004TENJAX,,,,,
10/04/2009,2009,4,KC,NYG,Arrowhead Stadium,NYG,-9.5,43,,56,6,63,16,27,FALSE,FALSE,20091004NYGKC,,,,,
10/04/2009,2009,4,MIA,BUF,Sun Life Stadium,MIA,-1.5,37.5,,89,7,72,38,10,FALSE,FALSE,20091004BUFMIA,,,,,
10/04/2009,2009,4,NE,BAL,Gillette Stadium,NE,-2,45,Fog,65,5,89,27,21,FALSE,FALSE,20091004BALNE,,,,,
10/04/2009,2009,4,NO,NYJ,Louisiana Superdome,NO,-7.5,47,DOME,72,0,,24,10,FALSE,FALSE,20091004NYJNO,,,,,
10/04/2009,2009,4,PIT,LAC,Heinz Field,PIT,-5.5,43.5,,55,7,65,38,28,FALSE,FALSE,20091004LACPIT,,,,,
10/04/2009,2009,4,SF,LAR,Candlestick Park,SF,-9.5,36.5,,60,27,65,35,0,FALSE,FALSE,20091004LARSF,,,,,
10/04/2009,2009,4,WAS,TB,FedExField,WAS,-9,35.5,,68,9,54,16,13,FALSE,FALSE,20091004TBWAS,,,,,
10/05/2009,2009,4,MIN,GB,Mall of America Field,MIN,-5,46.5,DOME,72,0,,30,23,FALSE,FALSE,20091005GBMIN,,,,,
10/11/2009,2009,5,ARI,HOU,University of Phoenix Stadium,ARI,-6,51,DOME,72,0,,28,21,FALSE,FALSE,20091011HOUARI,,,,,
10/11/2009,2009,5,BAL,CIN,M&T Bank Stadium,BAL,-9,42.5,,66,5,65,14,17,FALSE,FALSE,20091011CINBAL,,,,,
10/11/2009,2009,5,BUF,CLE,Ralph Wilson Stadium,BUF,-5.5,42,,46,13,57,3,6,FALSE,FALSE,20091011CLEBUF,,,,,
10/11/2009,2009,5,CAR,WAS,Bank of America Stadium,CAR,-5.5,38,,65,8,67,20,17,FALSE,FALSE,20091011WASCAR,,,,,
10/11/2009,2009,5,DEN,NE,Sports Authority Field at Mile High,NE,-3,41.5,,28,8,72,20,17,FALSE,FALSE,20091011NEDEN,,,,,
10/11/2009,2009,5,DET,PIT,Ford Field,PIT,-11,44,DOME,72,0,,20,28,FALSE,FALSE,20091011PITDET,,,,,
10/11/2009,2009,5,KC,DAL,Arrowhead Stadium,DAL,-7,43.5,,39,10,64,20,26,FALSE,FALSE,20091011DALKC,,,,,
10/11/2009,2009,5,NYG,OAK,Giants Stadium,NYG,-15,38.5,,61,11,47,44,7,FALSE,FALSE,20091011OAKNYG,,,,,
10/11/2009,2009,5,PHI,TB,Lincoln Financial Field,PHI,-15.5,42,,62,8,54,33,14,FALSE,FALSE,20091011TBPHI,,,,,
10/11/2009,2009,5,SF,ATL,Candlestick Park,SF,-1,39.5,,58,12,76,10,45,FALSE,FALSE,20091011ATLSF,,,,,
10/11/2009,2009,5,SEA,JAX,CenturyLink Field,SEA,-2,44.5,,54,11,28,41,0,FALSE,FALSE,20091011JAXSEA,,,,,
10/11/2009,2009,5,LAR,MIN,Edward Jones Dome,MIN,-10.5,41,DOME,72,0,,10,38,FALSE,FALSE,20091011MINLAR,,,,,
10/11/2009,2009,5,TEN,IND,Nissan Stadium,IND,-3.5,44,,60,7,75,9,31,FALSE,FALSE,20091011INDTEN,,,,,
10/12/2009,2009,5,MIA,NYJ,Sun Life Stadium,NYJ,-3,36.5,,86,12,67,31,27,FALSE,FALSE,20091012NYJMIA,,,,,
10/18/2009,2009,6,ATL,CHI,Georgia Dome,ATL,-3.5,45.5,DOME,72,0,,21,14,FALSE,FALSE,20091018CHIATL,,,,,
10/18/2009,2009,6,CIN,HOU,Paul Brown Stadium,CIN,-3.5,46.5,,48,6,60,17,28,FALSE,FALSE,20091018HOUCIN,,,,,
10/18/2009,2009,6,GB,DET,Lambeau Field,GB,-14,48,,43,8,76,26,0,FALSE,FALSE,20091018DETGB,,,,,
10/18/2009,2009,6,JAX,LAR,EverBank Field,JAX,-9.5,42.5,,59,14,56,23,20,FALSE,FALSE,20091018LARJAX,,,,,
10/18/2009,2009,6,MIN,BAL,Mall of America Field,MIN,-3,45.5,DOME,72,0,,33,31,FALSE,FALSE,20091018BALMIN,,,,,
10/18/2009,2009,6,NE,TEN,Gillette Stadium,NE,-9,37.5,Rain | Fog,44,20,80,59,0,FALSE,FALSE,20091018TENNE,,,,,
10/18/2009,2009,6,NO,NYG,Louisiana Superdome,NO,-3,47.5,DOME,72,0,,48,27,FALSE,FALSE,20091018NYGNO,,,,,
10/18/2009,2009,6,NYJ,BUF,Giants Stadium,NYJ,-9.5,35.5,,46,17,73,13,16,FALSE,FALSE,20091018BUFNYJ,,,,,
10/18/2009,2009,6,OAK,PHI,Oakland Coliseum,PHI,-14,40.5,,62,9,84,13,9,FALSE,FALSE,20091018PHIOAK,,,,,
10/18/2009,2009,6,PIT,CLE,Heinz Field,PIT,-14,38,,42,11,71,27,14,FALSE,FALSE,20091018CLEPIT,,,,,
10/18/2009,2009,6,SEA,ARI,CenturyLink Field,SEA,-3,46,,60,10,86,3,27,FALSE,FALSE,20091018ARISEA,,,,,
10/18/2009,2009,6,TB,CAR,Raymond James Stadium,CAR,-3,40.5,,64,14,61,21,28,FALSE,FALSE,20091018CARTB,,,,,
10/18/2009,2009,6,WAS,KC,FedExField,WAS,-6.5,36.5,,45,17,74,6,14,FALSE,FALSE,20091018KCWAS,,,,,
10/19/2009,2009,6,LAC,DEN,Qualcomm Stadium,LAC,-3.5,45,,70,8,75,23,34,FALSE,FALSE,20091019DENLAC,,,,,
10/25/2009,2009,7,CAR,BUF,Bank of America Stadium,CAR,-7,37,,59,8,64,9,20,FALSE,FALSE,20091025BUFCAR,,,,,
10/25/2009,2009,7,CIN,CHI,Paul Brown Stadium,CHI,-2,43,,55,5,68,45,10,FALSE,FALSE,20091025CHICIN,,,,,
10/25/2009,2009,7,CLE,GB,FirstEnergy Stadium,GB,-9,41.5,,54,10,64,3,31,FALSE,FALSE,20091025GBCLE,,,,,
10/25/2009,2009,7,DAL,ATL,Cowboys Stadium,DAL,-5,48,,73,13,,37,21,FALSE,FALSE,20091025ATLDAL,,,,,
10/25/2009,2009,7,HOU,SF,Reliant Stadium,HOU,-3,44.5,DOME,72,0,,24,21,FALSE,FALSE,20091025SFHOU,,,,,
10/25/2009,2009,7,KC,LAC,Arrowhead Stadium,LAC,-5.5,44,,59,12,76,7,37,FALSE,FALSE,20091025LACKC,,,,,
10/25/2009,2009,7,MIA,NO,Sun Life Stadium,NO,-6.5,48,,86,5,79,34,46,FALSE,FALSE,20091025NOMIA,,,,,
10/25/2009,2009,7,NYG,ARI,Giants Stadium,NYG,-8,47,,60,16,56,17,24,FALSE,FALSE,20091025ARINYG,,,,,
10/25/2009,2009,7,OAK,NYJ,Oakland Coliseum,NYJ,-6,34,,67,6,76,0,38,FALSE,FALSE,20091025NYJOAK,,,,,
10/25/2009,2009,7,PIT,MIN,Heinz Field,PIT,-6,46.5,,51,9,61,27,17,FALSE,FALSE,20091025MINPIT,,,,,
10/25/2009,2009,7,LAR,IND,Edward Jones Dome,IND,-14.5,45,DOME,72,0,,6,42,FALSE,FALSE,20091025INDLAR,,,,,
10/25/2009,2009,7,TB,NE,Wembley Stadium,NE,-15.5,44.5,,61,17,73,7,35,TRUE,FALSE,20091025NETB,,,,,
10/26/2009,2009,7,WAS,PHI,FedExField,PHI,-9,38,,55,5,66,17,27,FALSE,FALSE,20091026PHIWAS,,,,,
11/01/2009,2009,8,ARI,CAR,University of Phoenix Stadium,ARI,-10,41,DOME,72,0,,21,34,FALSE,FALSE,20091101CARARI,,,,,
11/01/2009,2009,8,BAL,DEN,M&T Bank Stadium,BAL,-3.5,42,Rain,54,7,78,30,7,FALSE,FALSE,20091101DENBAL,,,,,
11/01/2009,2009,8,BUF,HOU,Ralph Wilson Stadium,HOU,-3.5,41.5,,48,12,59,10,31,FALSE,FALSE,20091101HOUBUF,,,,,
11/01/2009,2009,8,CHI,CLE,Soldier Field,CHI,-13.5,40,,48,5,65,30,6,FALSE,FALSE,20091101CLECHI,,,,,
11/01/2009,2009,8,DAL,SEA,Cowboys Stadium,DAL,-9.5,46,,72,7,,38,17,FALSE,FALSE,20091101SEADAL,,,,,
11/01/2009,2009,8,DET,LAR,Ford Field,DET,-4,43.5,DOME,72,0,,10,17,FALSE,FALSE,20091101LARDET,,,,,
11/01/2009,2009,8,GB,MIN,Lambeau Field,GB,-3,47,,44,7,70,26,38,FALSE,FALSE,20091101MINGB,,,,,
11/01/2009,2009,8,IND,SF,Lucas Oil Stadium,IND,-13.5,44.5,DOME,72,0,,18,14,FALSE,FALSE,20091101SFIND,,,,,
11/01/2009,2009,8,NYJ,MIA,Giants Stadium,NYJ,-3.5,40.5,,58,13,59,25,30,FALSE,FALSE,20091101MIANYJ,,,,,
11/01/2009,2009,8,PHI,NYG,Lincoln Financial Field,NYG,-1,44.5,,56,12,70,40,17,FALSE,FALSE,20091101NYGPHI,,,,,
11/01/2009,2009,8,LAC,OAK,Qualcomm Stadium,LAC,-16.5,41.5,,79,4,53,24,16,FALSE,FALSE,20091101OAKLAC,,,,,
11/01/2009,2009,8,TEN,JAX,Nissan Stadium,TEN,-3,44.5,,60,6,72,30,13,FALSE,FALSE,20091101JAXTEN,,,,,
11/02/2009,2009,8,NO,ATL,Louisiana Superdome,NO,-12,56,DOME,72,0,,35,27,FALSE,FALSE,20091102ATLNO,,,,,
11/08/2009,2009,9,ATL,WAS,Georgia Dome,ATL,-9,41,DOME,72,0,,31,17,FALSE,FALSE,20091108WASATL,,,,,
11/08/2009,2009,9,CHI,ARI,Soldier Field,CHI,-3,44.5,,62,7,76,21,41,FALSE,FALSE,20091108ARICHI,,,,,
11/08/2009,2009,9,CIN,BAL,Paul Brown Stadium,BAL,-3,44.5,,66,8,53,17,7,FALSE,FALSE,20091108BALCIN,,,,,
11/08/2009,2009,9,IND,HOU,Lucas Oil Stadium,IND,-8.5,49.5,DOME,72,0,,20,17,FALSE,FALSE,20091108HOUIND,,,,,
11/08/2009,2009,9,JAX,KC,EverBank Field,JAX,-7,41.5,,79,12,70,24,21,FALSE,FALSE,20091108KCJAX,,,,,
11/08/2009,2009,9,NE,MIA,Gillette Stadium,NE,-10.5,46.5,,65,11,55,27,17,FALSE,FALSE,20091108MIANE,,,,,
11/08/2009,2009,9,NO,CAR,Louisiana Superdome,NO,-13,51.5,DOME,72,0,,30,20,FALSE,FALSE,20091108CARNO,,,,,
11/08/2009,2009,9,NYG,LAC,Giants Stadium,NYG,-4.5,48,,71,6,58,20,21,FALSE,FALSE,20091108LACNYG,,,,,
11/08/2009,2009,9,PHI,DAL,Lincoln Financial Field,PHI,-3,50,,58,3,67,16,20,FALSE,FALSE,20091108DALPHI,,,,,
11/08/2009,2009,9,SF,TEN,Candlestick Park,SF,-4,40.5,,62,8,66,27,34,FALSE,FALSE,20091108TENSF,,,,,
11/08/2009,2009,9,SEA,DET,CenturyLink Field,SEA,-10,42,,50,11,84,32,20,FALSE,FALSE,20091108DETSEA,,,,,
11/08/2009,2009,9,TB,GB,Raymond James Stadium,GB,-9.5,43.5,,81,9,62,38,28,FALSE,FALSE,20091108GBTB,,,,,
11/09/2009,2009,9,DEN,PIT,Sports Authority Field at Mile High,PIT,-3,41.5,,50,14,45,10,28,FALSE,FALSE,20091109PITDEN,,,,,
11/12/2009,2009,10,SF,CHI,Candlestick Park,SF,-3,43.5,,60,14,67,10,6,FALSE,FALSE,20091112CHISF,,,,,
11/15/2009,2009,10,ARI,SEA,University of Phoenix Stadium,ARI,-8.5,46.5,DOME,72,0,,31,20,FALSE,FALSE,20091115SEAARI,,,,,
11/15/2009,2009,10,CAR,ATL,Bank of America Stadium,ATL,-1,43.5,,71,2,71,28,19,FALSE,FALSE,20091115ATLCAR,,,,,
11/15/2009,2009,10,GB,DAL,Lambeau Field,DAL,-3,48,,47,11,66,17,7,FALSE,FALSE,20091115DALGB,,,,,
11/15/2009,2009,10,IND,NE,Lucas Oil Stadium,IND,-1.5,48.5,DOME,72,0,,35,34,FALSE,FALSE,20091115NEIND,,,,,
11/15/2009,2009,10,MIA,TB,Sun Life Stadium,MIA,-10,43.5,,80,9,61,25,23,FALSE,FALSE,20091115TBMIA,,,,,
11/15/2009,2009,10,MIN,DET,Mall of America Field,MIN,-17,47.5,DOME,72,0,,27,10,FALSE,FALSE,20091115DETMIN,,,,,
11/15/2009,2009,10,NYJ,JAX,Giants Stadium,NYJ,-6.5,41,,63,8,94,22,24,FALSE,FALSE,20091115JAXNYJ,,,,,
11/15/2009,2009,10,OAK,KC,Oakland Coliseum,OAK,-2.5,36,,57,5,70,10,16,FALSE,FALSE,20091115KCOAK,,,,,
11/15/2009,2009,10,PIT,CIN,Heinz Field,PIT,-6.5,41.5,,63,4,73,12,18,FALSE,FALSE,20091115CINPIT,,,,,
11/15/2009,2009,10,LAC,PHI,Qualcomm Stadium,LAC,-1.5,47,,70,6,64,31,23,FALSE,FALSE,20091115PHILAC,,,,,
11/15/2009,2009,10,LAR,NO,Edward Jones Dome,NO,-14.5,51,DOME,72,0,,23,28,FALSE,FALSE,20091115NOLAR,,,,,
11/15/2009,2009,10,TEN,BUF,Nissan Stadium,TEN,-7.5,41,,66,5,67,41,17,FALSE,FALSE,20091115BUFTEN,,,,,
11/15/2009,2009,10,WAS,DEN,FedExField,DEN,-3.5,36.5,,67,7,71,27,17,FALSE,FALSE,20091115DENWAS,,,,,
11/16/2009,2009,10,CLE,BAL,FirstEnergy Stadium,BAL,-11,39,,48,14,72,0,16,FALSE,FALSE,20091116BALCLE,,,,,
11/19/2009,2009,11,CAR,MIA,Bank of America Stadium,CAR,-3.5,42,,61,5,91,17,24,FALSE,FALSE,20091119MIACAR,,,,,
11/22/2009,2009,11,BAL,IND,M&T Bank Stadium,IND,-1.5,44.5,,55,6,77,15,17,FALSE,FALSE,20091122INDBAL,,,,,
11/22/2009,2009,11,CHI,PHI,Soldier Field,PHI,-3.5,47,,49,7,79,20,24,FALSE,FALSE,20091122PHICHI,,,,,
11/22/2009,2009,11,DAL,WAS,Cowboys Stadium,DAL,-10.5,41.5,,61,7,,7,6,FALSE,FALSE,20091122WASDAL,,,,,
11/22/2009,2009,11,DEN,LAC,Sports Authority Field at Mile High,LAC,-6,42,,46,10,54,3,32,FALSE,FALSE,20091122LACDEN,,,,,
11/22/2009,2009,11,DET,CLE,Ford Field,DET,-3,37.5,DOME,72,0,,38,37,FALSE,FALSE,20091122CLEDET,,,,,
11/22/2009,2009,11,GB,SF,Lambeau Field,GB,-6,42,,53,8,85,30,24,FALSE,FALSE,20091122SFGB,,,,,
11/22/2009,2009,11,JAX,BUF,EverBank Field,JAX,-8.5,41,,72,8,86,18,15,FALSE,FALSE,20091122BUFJAX,,,,,
11/22/2009,2009,11,KC,PIT,Arrowhead Stadium,PIT,-11.5,39.5,,55,11,78,27,24,FALSE,FALSE,20091122PITKC,,,,,
11/22/2009,2009,11,MIN,SEA,Mall of America Field,MIN,-11,47,DOME,72,0,,35,9,FALSE,FALSE,20091122SEAMIN,,,,,
11/22/2009,2009,11,NE,NYJ,Gillette Stadium,NE,-11,45,,47,11,69,31,14,FALSE,FALSE,20091122NYJNE,,,,,
11/22/2009,2009,11,NYG,ATL,Giants Stadium,NYG,-7,46.5,,53,10,65,34,31,FALSE,FALSE,20091122ATLNYG,,,,,
11/22/2009,2009,11,OAK,CIN,Oakland Coliseum,CIN,-8.5,36,,52,8,76,20,17,FALSE,FALSE,20091122CINOAK,,,,,
11/22/2009,2009,11,LAR,ARI,Edward Jones Dome,ARI,-9,47,DOME,72,0,,13,21,FALSE,FALSE,20091122ARILAR,,,,,
11/22/2009,2009,11,TB,NO,Raymond James Stadium,NO,-10.5,51,,79,10,78,7,38,FALSE,FALSE,20091122NOTB,,,,,
11/23/2009,2009,11,HOU,TEN,Reliant Stadium,HOU,-3.5,48,DOME,72,0,,17,20,FALSE,FALSE,20091123TENHOU,,,,,
11/26/2009,2009,12,DAL,OAK,Cowboys Stadium,DAL,-13.5,40.5,,61,8,,24,7,FALSE,FALSE,20091126OAKDAL,,,,,
11/26/2009,2009,12,DEN,NYG,Sports Authority Field at Mile High,NYG,-4.5,43.5,,52,11,42,26,6,FALSE,FALSE,20091126NYGDEN,,,,,
11/26/2009,2009,12,DET,GB,Ford Field,GB,-11.5,48,DOME,72,0,,12,34,FALSE,FALSE,20091126GBDET,,,,,
11/29/2009,2009,12,ATL,TB,Georgia Dome,ATL,-12.5,46,DOME,72,0,,20,17,FALSE,FALSE,20091129TBATL,,,,,
11/29/2009,2009,12,BAL,PIT,M&T Bank Stadium,BAL,-8,34,,52,4,59,20,17,FALSE,FALSE,20091129PITBAL,,,,,
11/29/2009,2009,12,BUF,MIA,Ralph Wilson Stadium,MIA,-3.5,38.5,,48,8,75,31,14,FALSE,FALSE,20091129MIABUF,,,,,
11/29/2009,2009,12,CIN,CLE,Paul Brown Stadium,CIN,-12,39.5,,58,12,64,16,7,FALSE,FALSE,20091129CLECIN,,,,,
11/29/2009,2009,12,HOU,IND,Reliant Stadium,IND,-3,48,DOME,72,0,,27,35,FALSE,FALSE,20091129INDHOU,,,,,
11/29/2009,2009,12,MIN,CHI,Mall of America Field,MIN,-10,47,DOME,72,0,,36,10,FALSE,FALSE,20091129CHIMIN,,,,,
11/29/2009,2009,12,NYJ,CAR,Giants Stadium,NYJ,-3.5,41.5,,52,10,50,17,6,FALSE,FALSE,20091129CARNYJ,,,,,
11/29/2009,2009,12,PHI,WAS,Lincoln Financial Field,PHI,-10,40.5,,56,7,60,27,24,FALSE,FALSE,20091129WASPHI,,,,,
11/29/2009,2009,12,LAC,KC,Qualcomm Stadium,LAC,-13.5,45,,63,7,72,43,14,FALSE,FALSE,20091129KCLAC,,,,,
11/29/2009,2009,12,SF,JAX,Candlestick Park,SF,-3,42.5,,66,13,32,20,3,FALSE,FALSE,20091129JAXSF,,,,,
11/29/2009,2009,12,LAR,SEA,Edward Jones Dome,SEA,-3.5,42.5,DOME,72,0,,17,27,FALSE,FALSE,20091129SEALAR,,,,,
11/29/2009,2009,12,TEN,ARI,Nissan Stadium,TEN,-2,45.5,,57,9,60,20,17,FALSE,FALSE,20091129ARITEN,,,,,
11/30/2009,2009,12,NO,NE,Louisiana Superdome,NO,-1.5,56.5,DOME,72,0,,38,17,FALSE,FALSE,20091130NENO,,,,,
12/03/2009,2009,13,BUF,NYJ,Rogers Centre,NYJ,-3.5,37,DOME,72,0,,13,19,TRUE,FALSE,20091203NYJBUF,,,,,
12/06/2009,2009,13,ARI,MIN,University of Phoenix Stadium,MIN,-3,49,DOME,72,0,,30,17,FALSE,FALSE,20091206MINARI,,,,,
12/06/2009,2009,13,ATL,PHI,Georgia Dome,PHI,-4,43.5,DOME,72,0,,7,34,FALSE,FALSE,20091206PHIATL,,,,,
12/06/2009,2009,13,CAR,TB,Bank of America Stadium,CAR,-3.5,40,,39,4,72,16,6,FALSE,FALSE,20091206TBCAR,,,,,
12/06/2009,2009,13,CHI,LAR,Soldier Field,CHI,-9,41,,33,10,62,17,9,FALSE,FALSE,20091206LARCHI,,,,,
12/06/2009,2009,13,CIN,DET,Paul Brown Stadium,CIN,-13.5,42,,33,5,68,23,13,FALSE,FALSE,20091206DETCIN,,,,,
12/06/2009,2009,13,CLE,LAC,FirstEnergy Stadium,LAC,-13.5,42.5,,39,10,59,23,30,FALSE,FALSE,20091206LACCLE,,,,,
12/06/2009,2009,13,IND,TEN,Lucas Oil Stadium,IND,-6,47,DOME,72,0,,27,17,FALSE,FALSE,20091206TENIND,,,,,
12/06/2009,2009,13,JAX,HOU,EverBank Field,HOU,-1.5,47.5,,54,14,78,23,18,FALSE,FALSE,20091206HOUJAX,,,,,
12/06/2009,2009,13,KC,DEN,Arrowhead Stadium,DEN,-6,39,,37,11,55,13,44,FALSE,FALSE,20091206DENKC,,,,,
12/06/2009,2009,13,MIA,NE,Sun Life Stadium,NE,-5,46.5,Rain,70,10,81,22,21,FALSE,FALSE,20091206NEMIA,,,,,
12/06/2009,2009,13,NYG,DAL,Giants Stadium,DAL,-1.5,45.5,,39,17,64,31,24,FALSE,FALSE,20091206DALNYG,,,,,
12/06/2009,2009,13,PIT,OAK,Heinz Field,PIT,-15,37,,26,6,70,24,27,FALSE,FALSE,20091206OAKPIT,,,,,
12/06/2009,2009,13,SEA,SF,CenturyLink Field,SF,-1,41.5,,35,12,57,20,17,FALSE,FALSE,20091206SFSEA,,,,,
12/06/2009,2009,13,WAS,NO,FedExField,NO,-8,47,,34,11,61,30,33,FALSE,FALSE,20091206NOWAS,,,,,
